sample_id,fruit_id,split,seq_len,session_id,start_index,start_timestamp,end_timestamp,target_rul_hours,image_paths,temperature_seq,humidity_seq,temp_missing_seq,humidity_missing_seq,gap_hours_max,gap_hours_mean,elapsed_hours_end
F01_s00_0010,F01,train,8,0,10,2026-03-18 13:41:00,2026-03-18 14:34:00,77.43,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_13-41-28_frame-11_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_13-49-28_frame-12_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_13-56-28_frame-13_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-04-28_frame-14_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-11-29_frame-15_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-19-29_frame-16_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png')","(21.700000762939453, 20.0, 20.0, 20.100000381469727, 20.0, 24.0, 22.0, 23.0)","(20.0, 62.0, 64.0, 20.0, 65.0, 62.0, 61.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.1333333333333333
F01_s00_0011,F01,train,8,0,11,2026-03-18 13:49:00,2026-03-18 14:41:00,77.31,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_13-49-28_frame-12_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_13-56-28_frame-13_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-04-28_frame-14_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-11-29_frame-15_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-19-29_frame-16_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png')","(20.0, 20.0, 20.100000381469727, 20.0, 24.0, 22.0, 23.0, 23.600000381469727)","(62.0, 64.0, 20.0, 65.0, 62.0, 61.0, 62.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.25
F01_s00_0012,F01,train,8,0,12,2026-03-18 13:56:00,2026-03-18 14:49:00,77.18,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_13-56-28_frame-13_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-04-28_frame-14_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-11-29_frame-15_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-19-29_frame-16_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png')","(20.0, 20.100000381469727, 20.0, 24.0, 22.0, 23.0, 23.600000381469727, 23.0)","(64.0, 20.0, 65.0, 62.0, 61.0, 62.0, 63.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.3833333333333333
F01_s00_0013,F01,train,8,0,13,2026-03-18 14:04:00,2026-03-18 14:56:00,77.06,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-04-28_frame-14_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-11-29_frame-15_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-19-29_frame-16_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png')","(20.100000381469727, 20.0, 24.0, 22.0, 23.0, 23.600000381469727, 23.0, 24.700000762939453)","(20.0, 65.0, 62.0, 61.0, 62.0, 63.0, 63.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.5
F01_s00_0014,F01,train,8,0,14,2026-03-18 14:11:00,2026-03-18 15:04:00,76.93,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-11-29_frame-15_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-19-29_frame-16_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png')","(20.0, 24.0, 22.0, 23.0, 23.600000381469727, 23.0, 24.700000762939453, 22.700000762939453)","(65.0, 62.0, 61.0, 62.0, 63.0, 63.0, 63.0, 64.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.6333333333333333
F01_s00_0015,F01,train,8,0,15,2026-03-18 14:19:00,2026-03-18 15:11:00,76.81,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-19-29_frame-16_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png')","(24.0, 22.0, 23.0, 23.600000381469727, 23.0, 24.700000762939453, 22.700000762939453, 22.0)","(62.0, 61.0, 62.0, 63.0, 63.0, 63.0, 64.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.75
F01_s00_0016,F01,train,8,0,16,2026-03-18 14:26:00,2026-03-18 15:19:00,76.68,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-26-29_frame-17_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png')","(22.0, 23.0, 23.600000381469727, 23.0, 24.700000762939453, 22.700000762939453, 22.0, 22.399999618530273)","(61.0, 62.0, 63.0, 63.0, 63.0, 64.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,2.8833333333333333
F01_s00_0017,F01,train,8,0,17,2026-03-18 14:34:00,2026-03-18 15:26:00,76.56,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-34-29_frame-18_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png')","(23.0, 23.600000381469727, 23.0, 24.700000762939453, 22.700000762939453, 22.0, 22.399999618530273, 20.0)","(62.0, 63.0, 63.0, 63.0, 64.0, 62.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.0
F01_s00_0018,F01,train,8,0,18,2026-03-18 14:41:00,2026-03-18 15:34:00,76.43,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-41-29_frame-19_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png')","(23.600000381469727, 23.0, 24.700000762939453, 22.700000762939453, 22.0, 22.399999618530273, 20.0, 21.399999618530273)","(63.0, 63.0, 63.0, 64.0, 62.0, 62.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.1333333333333333
F01_s00_0019,F01,train,8,0,19,2026-03-18 14:49:00,2026-03-18 15:41:00,76.31,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-49-29_frame-20_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-41-29_frame-27_F01.png')","(23.0, 24.700000762939453, 22.700000762939453, 22.0, 22.399999618530273, 20.0, 21.399999618530273, 24.799999237060547)","(63.0, 63.0, 64.0, 62.0, 62.0, 62.0, 62.0, 20.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.25
F01_s00_0020,F01,train,8,0,20,2026-03-18 14:56:00,2026-03-18 15:49:00,76.18,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_14-56-29_frame-21_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-41-29_frame-27_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-49-29_frame-28_F01.png')","(24.700000762939453, 22.700000762939453, 22.0, 22.399999618530273, 20.0, 21.399999618530273, 24.799999237060547, 20.0)","(63.0, 64.0, 62.0, 62.0, 62.0, 62.0, 20.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.3833333333333333
F01_s00_0021,F01,train,8,0,21,2026-03-18 15:04:00,2026-03-18 15:56:00,76.06,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-04-29_frame-22_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-41-29_frame-27_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-49-29_frame-28_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-56-29_frame-29_F01.png')","(22.700000762939453, 22.0, 22.399999618530273, 20.0, 21.399999618530273, 24.799999237060547, 20.0, 20.0)","(64.0, 62.0, 62.0, 62.0, 62.0, 20.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.5
F01_s00_0022,F01,train,8,0,22,2026-03-18 15:11:00,2026-03-18 16:04:00,75.93,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-11-29_frame-23_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-41-29_frame-27_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-49-29_frame-28_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-56-29_frame-29_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_16-04-29_frame-30_F01.png')","(22.0, 22.399999618530273, 20.0, 21.399999618530273, 24.799999237060547, 20.0, 20.0, 20.0)","(62.0, 62.0, 62.0, 62.0, 20.0, 62.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.6333333333333333
F01_s00_0023,F01,train,8,0,23,2026-03-18 15:19:00,2026-03-18 16:11:00,75.81,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-19-29_frame-24_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-41-29_frame-27_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-49-29_frame-28_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-56-29_frame-29_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_16-04-29_frame-30_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_16-11-29_frame-31_F01.png')","(22.399999618530273, 20.0, 21.399999618530273, 24.799999237060547, 20.0, 20.0, 20.0, 20.0)","(62.0, 62.0, 62.0, 20.0, 62.0, 62.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.75
F01_s00_0024,F01,train,8,0,24,2026-03-18 15:26:00,2026-03-18 16:19:00,75.68,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-26-29_frame-25_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-34-29_frame-26_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-41-29_frame-27_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-49-29_frame-28_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_15-56-29_frame-29_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_16-04-29_frame-30_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_16-11-29_frame-31_F01.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F01\\2026-03-18_16-19-29_frame-32_F01.png')","(20.0, 21.399999618530273, 24.799999237060547, 20.0, 20.0, 20.0, 20.0, 20.0)","(62.0, 62.0, 20.0, 62.0, 62.0, 62.0, 62.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,3.8833333333333333
